route_long_name,end_date,route_type,route_text_color,agency_id,route_id,route_color,route_desc,directions,route_url,route_short_name,start_date,direction_id,direction_headsign,direction_name
Enea - Hospital Dipreca,2019-12-31,3,000000,TS,407,F58220,,"[{'direction_id': 0, 'route_id': '407', 'direction_headsign': 'Hosp. Dipreca', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': '407', 'direction_headsign': 'Enea', 'direction_name': 'Inbound'}]",,407,2019-07-06,0,Hosp. Dipreca,Outbound
Enea - Hospital Dipreca,2019-12-31,3,000000,TS,407,F58220,,"[{'direction_id': 0, 'route_id': '407', 'direction_headsign': 'Hosp. Dipreca', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': '407', 'direction_headsign': 'Enea', 'direction_name': 'Inbound'}]",,407,2019-07-06,1,Enea,Inbound
Quilicura - La Dehesa,2019-12-31,3,000000,TS,430,F58220,,"[{'direction_id': 1, 'route_id': '430', 'direction_headsign': 'Quilicura', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': '430', 'direction_headsign': 'La Dehesa', 'direction_name': 'Outbound'}]",,430,2019-07-08,1,Quilicura,Inbound
Quilicura - La Dehesa,2019-12-31,3,000000,TS,430,F58220,,"[{'direction_id': 1, 'route_id': '430', 'direction_headsign': 'Quilicura', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': '430', 'direction_headsign': 'La Dehesa', 'direction_name': 'Outbound'}]",,430,2019-07-08,0,La Dehesa,Outbound
(M) Pudahuel - (M) Manquehue,2019-12-31,3,000000,TS,415e,F58220,,"[{'direction_id': 1, 'route_id': '415e', 'direction_headsign': '(M) Pudahuel', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': '415e', 'direction_headsign': '(M) Manquehue', 'direction_name': 'Outbound'}]",,415e,2019-07-08,1,(M) Pudahuel,Inbound
(M) Pudahuel - (M) Manquehue,2019-12-31,3,000000,TS,415e,F58220,,"[{'direction_id': 1, 'route_id': '415e', 'direction_headsign': '(M) Pudahuel', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': '415e', 'direction_headsign': '(M) Manquehue', 'direction_name': 'Outbound'}]",,415e,2019-07-08,0,(M) Manquehue,Outbound
(M) Escuela Militar - Rotonda Lo Curro,2019-12-31,3,FFFFFF,TS,C22,ED1C24,,"[{'direction_id': 0, 'route_id': 'C22', 'direction_headsign': 'Rot. Lo Curro', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'C22', 'direction_headsign': '(M) Esc. Militar', 'direction_name': 'Inbound'}]",,C22,2019-07-06,0,Rot. Lo Curro,Outbound
(M) Escuela Militar - Rotonda Lo Curro,2019-12-31,3,FFFFFF,TS,C22,ED1C24,,"[{'direction_id': 0, 'route_id': 'C22', 'direction_headsign': 'Rot. Lo Curro', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'C22', 'direction_headsign': '(M) Esc. Militar', 'direction_name': 'Inbound'}]",,C22,2019-07-06,1,(M) Esc. Militar,Inbound
Maipu - Hospital Dipreca,2019-12-31,3,000000,TS,401,F58220,,"[{'direction_id': 0, 'route_id': '401', 'direction_headsign': 'Hosp. Dipreca', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': '401', 'direction_headsign': 'Maipú', 'direction_name': 'Inbound'}]",,401,2019-07-06,0,Hosp. Dipreca,Outbound
Maipu - Hospital Dipreca,2019-12-31,3,000000,TS,401,F58220,,"[{'direction_id': 0, 'route_id': '401', 'direction_headsign': 'Hosp. Dipreca', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': '401', 'direction_headsign': 'Maipú', 'direction_name': 'Inbound'}]",,401,2019-07-06,1,Maipú,Inbound
Cerro Navia - Cantagallo,2019-12-31,3,FFFFFF,TS,502,00929E,,"[{'direction_id': 1, 'route_id': '502', 'direction_headsign': 'Cerro Navia', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': '502', 'direction_headsign': 'Cantagallo', 'direction_name': 'Outbound'}]",,502,2019-07-06,1,Cerro Navia,Inbound
Cerro Navia - Cantagallo,2019-12-31,3,FFFFFF,TS,502,00929E,,"[{'direction_id': 1, 'route_id': '502', 'direction_headsign': 'Cerro Navia', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': '502', 'direction_headsign': 'Cantagallo', 'direction_name': 'Outbound'}]",,502,2019-07-06,0,Cantagallo,Outbound
Rotonda Perez Zukjovic - Vital Apoquindo,2019-12-31,3,FFFFFF,TS,C03,ED1C24,,"[{'direction_id': 1, 'route_id': 'C03', 'direction_headsign': 'Rot. Pérez Zujovic', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': 'C03', 'direction_headsign': 'Vital Apoquindo', 'direction_name': 'Outbound'}]",,C03,2019-07-06,1,Rot. Pérez Zujovic,Inbound
Rotonda Perez Zukjovic - Vital Apoquindo,2019-12-31,3,FFFFFF,TS,C03,ED1C24,,"[{'direction_id': 1, 'route_id': 'C03', 'direction_headsign': 'Rot. Pérez Zujovic', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': 'C03', 'direction_headsign': 'Vital Apoquindo', 'direction_name': 'Outbound'}]",,C03,2019-07-06,0,Vital Apoquindo,Outbound
Camino Juan Pablo Ii - Cantagallo,2019-12-31,3,FFFFFF,TS,C12,ED1C24,,"[{'direction_id': 1, 'route_id': 'C12', 'direction_headsign': 'Camino Juan Pablo II', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': 'C12', 'direction_headsign': 'Cantagallo', 'direction_name': 'Outbound'}]",,C12,2019-07-06,1,Camino Juan Pablo II,Inbound
Camino Juan Pablo Ii - Cantagallo,2019-12-31,3,FFFFFF,TS,C12,ED1C24,,"[{'direction_id': 1, 'route_id': 'C12', 'direction_headsign': 'Camino Juan Pablo II', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': 'C12', 'direction_headsign': 'Cantagallo', 'direction_name': 'Outbound'}]",,C12,2019-07-06,0,Cantagallo,Outbound
Av. Grecia Oriente - (M) Manuel Montt,2019-12-31,3,000000,TS,D09,F58220,,"[{'direction_id': 1, 'route_id': 'D09', 'direction_headsign': 'Diag. Las Torres', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': 'D09', 'direction_headsign': '(M) Manuel Montt', 'direction_name': 'Outbound'}]",,D09,2019-07-06,1,Diag. Las Torres,Inbound
Av. Grecia Oriente - (M) Manuel Montt,2019-12-31,3,000000,TS,D09,F58220,,"[{'direction_id': 1, 'route_id': 'D09', 'direction_headsign': 'Diag. Las Torres', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': 'D09', 'direction_headsign': '(M) Manuel Montt', 'direction_name': 'Outbound'}]",,D09,2019-07-06,0,(M) Manuel Montt,Outbound
Las Condes - Bahía Catalina,2019-12-31,3,FFFFFF,TS,225,0951BC,,"[{'direction_id': 0, 'route_id': '225', 'direction_headsign': 'Bahía Catalina', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': '225', 'direction_headsign': 'Las Condes', 'direction_name': 'Inbound'}]",,225,2019-07-06,0,Bahía Catalina,Outbound
Las Condes - Bahía Catalina,2019-12-31,3,FFFFFF,TS,225,0951BC,,"[{'direction_id': 0, 'route_id': '225', 'direction_headsign': 'Bahía Catalina', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': '225', 'direction_headsign': 'Las Condes', 'direction_name': 'Inbound'}]",,225,2019-07-06,1,Las Condes,Inbound
Cerro 18 - Los Trapenses,2019-12-31,3,FFFFFF,TS,C17,ED1C24,,"[{'direction_id': 1, 'route_id': 'C17', 'direction_headsign': 'Cerro 18', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': 'C17', 'direction_headsign': 'Los Trapenses', 'direction_name': 'Outbound'}]",,C17,2019-07-06,1,Cerro 18,Inbound
Cerro 18 - Los Trapenses,2019-12-31,3,FFFFFF,TS,C17,ED1C24,,"[{'direction_id': 1, 'route_id': 'C17', 'direction_headsign': 'Cerro 18', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': 'C17', 'direction_headsign': 'Los Trapenses', 'direction_name': 'Outbound'}]",,C17,2019-07-06,0,Los Trapenses,Outbound
Av. Grecia - (M) Francisco Bilbao,2019-12-31,3,000000,TS,D08,F58220,,"[{'direction_id': 0, 'route_id': 'D08', 'direction_headsign': '(M) Bilbao', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'D08', 'direction_headsign': 'Av. Grecia', 'direction_name': 'Inbound'}]",,D08,2019-07-06,0,(M) Bilbao,Outbound
Av. Grecia - (M) Francisco Bilbao,2019-12-31,3,000000,TS,D08,F58220,,"[{'direction_id': 0, 'route_id': 'D08', 'direction_headsign': '(M) Bilbao', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'D08', 'direction_headsign': 'Av. Grecia', 'direction_name': 'Inbound'}]",,D08,2019-07-06,1,Av. Grecia,Inbound
Maipu - Cantagallo,2019-12-31,3,000000,TS,405,F58220,,"[{'direction_id': 0, 'route_id': '405', 'direction_headsign': 'Cantagallo', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': '405', 'direction_headsign': 'Maipú', 'direction_name': 'Inbound'}]",,405,2019-07-06,0,Cantagallo,Outbound
Maipu - Cantagallo,2019-12-31,3,000000,TS,405,F58220,,"[{'direction_id': 0, 'route_id': '405', 'direction_headsign': 'Cantagallo', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': '405', 'direction_headsign': 'Maipú', 'direction_name': 'Inbound'}]",,405,2019-07-06,1,Maipú,Inbound
Providencia - Plaza San Enrique,2019-12-31,3,000000,TS,411,F58220,,"[{'direction_id': 1, 'route_id': '411', 'direction_headsign': 'Providencia', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': '411', 'direction_headsign': 'Pza. San Enrique', 'direction_name': 'Outbound'}]",,411,2019-07-06,1,Providencia,Inbound
Providencia - Plaza San Enrique,2019-12-31,3,000000,TS,411,F58220,,"[{'direction_id': 1, 'route_id': '411', 'direction_headsign': 'Providencia', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': '411', 'direction_headsign': 'Pza. San Enrique', 'direction_name': 'Outbound'}]",,411,2019-07-06,0,Pza. San Enrique,Outbound
El Abrazo - Vitacura,2019-12-31,3,FFFFFF,TS,546e,00929E,,"[{'direction_id': 0, 'route_id': '546e', 'direction_headsign': 'Vitacura', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': '546e', 'direction_headsign': 'Maipú', 'direction_name': 'Inbound'}]",,546e,2019-07-08,0,Vitacura,Outbound
El Abrazo - Vitacura,2019-12-31,3,FFFFFF,TS,546e,00929E,,"[{'direction_id': 0, 'route_id': '546e', 'direction_headsign': 'Vitacura', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': '546e', 'direction_headsign': 'Maipú', 'direction_name': 'Inbound'}]",,546e,2019-07-08,1,Maipú,Inbound
Providencia - La Pintana,2019-12-31,3,FFFFFF,TS,212,0951BC,,"[{'direction_id': 0, 'route_id': '212', 'direction_headsign': 'La Pintana', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': '212', 'direction_headsign': 'Providencia', 'direction_name': 'Inbound'}]",,212,2019-07-06,0,La Pintana,Outbound
Providencia - La Pintana,2019-12-31,3,FFFFFF,TS,212,0951BC,,"[{'direction_id': 0, 'route_id': '212', 'direction_headsign': 'La Pintana', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': '212', 'direction_headsign': 'Providencia', 'direction_name': 'Inbound'}]",,212,2019-07-06,1,Providencia,Inbound
(M) Escuela Militar - Tabancura,2019-12-31,3,FFFFFF,TS,C11,ED1C24,,"[{'direction_id': 0, 'route_id': 'C11', 'direction_headsign': 'Tabancura', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'C11', 'direction_headsign': '(M) Esc. Militar', 'direction_name': 'Inbound'}]",,C11,2019-07-06,0,Tabancura,Outbound
(M) Escuela Militar - Tabancura,2019-12-31,3,FFFFFF,TS,C11,ED1C24,,"[{'direction_id': 0, 'route_id': 'C11', 'direction_headsign': 'Tabancura', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'C11', 'direction_headsign': '(M) Esc. Militar', 'direction_name': 'Inbound'}]",,C11,2019-07-06,1,(M) Esc. Militar,Inbound
(M) Pudahuel - Los Trapenses,2019-12-31,3,000000,TS,414e,F58220,,"[{'direction_id': 1, 'route_id': '414e', 'direction_headsign': '(M) Pudahuel', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': '414e', 'direction_headsign': 'Los Trapenses', 'direction_name': 'Outbound'}]",,414e,2019-07-08,1,(M) Pudahuel,Inbound
(M) Pudahuel - Los Trapenses,2019-12-31,3,000000,TS,414e,F58220,,"[{'direction_id': 1, 'route_id': '414e', 'direction_headsign': '(M) Pudahuel', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': '414e', 'direction_headsign': 'Los Trapenses', 'direction_name': 'Outbound'}]",,414e,2019-07-08,0,Los Trapenses,Outbound
Maipu - (M) Manquehue,2019-12-31,3,000000,TS,417e,F58220,,"[{'direction_id': 0, 'route_id': '417e', 'direction_headsign': '(M) Manquehue', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': '417e', 'direction_headsign': 'Maipú', 'direction_name': 'Inbound'}]",,417e,2019-07-08,0,(M) Manquehue,Outbound
Maipu - (M) Manquehue,2019-12-31,3,000000,TS,417e,F58220,,"[{'direction_id': 0, 'route_id': '417e', 'direction_headsign': '(M) Manquehue', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': '417e', 'direction_headsign': 'Maipú', 'direction_name': 'Inbound'}]",,417e,2019-07-08,1,Maipú,Inbound
(M) Manuel Montt - La Higuera,2019-12-31,3,FFFFFF,TS,126,00A77E,,"[{'direction_id': 1, 'route_id': '126', 'direction_headsign': '(M) Manuel Montt', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': '126', 'direction_headsign': 'La Higuera', 'direction_name': 'Outbound'}]",,126,2019-07-08,1,(M) Manuel Montt,Inbound
(M) Manuel Montt - La Higuera,2019-12-31,3,FFFFFF,TS,126,00A77E,,"[{'direction_id': 1, 'route_id': '126', 'direction_headsign': '(M) Manuel Montt', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': '126', 'direction_headsign': 'La Higuera', 'direction_name': 'Outbound'}]",,126,2019-07-08,0,La Higuera,Outbound
Maipu - La Reina,2019-12-31,3,000000,TS,432N,F58220,,"[{'direction_id': 0, 'route_id': '432N', 'direction_headsign': 'La Reina', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': '432N', 'direction_headsign': 'Maipú', 'direction_name': 'Inbound'}]",,432N,2019-07-06,0,La Reina,Outbound
Maipu - La Reina,2019-12-31,3,000000,TS,432N,F58220,,"[{'direction_id': 0, 'route_id': '432N', 'direction_headsign': 'La Reina', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': '432N', 'direction_headsign': 'Maipú', 'direction_name': 'Inbound'}]",,432N,2019-07-06,1,Maipú,Inbound
Camino Real - Cantagallo,2019-12-31,3,FFFFFF,TS,C08,ED1C24,,"[{'direction_id': 0, 'route_id': 'C08', 'direction_headsign': 'Cantagallo', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'C08', 'direction_headsign': 'Cam. Real', 'direction_name': 'Inbound'}]",,C08,2019-07-06,0,Cantagallo,Outbound
Camino Real - Cantagallo,2019-12-31,3,FFFFFF,TS,C08,ED1C24,,"[{'direction_id': 0, 'route_id': 'C08', 'direction_headsign': 'Cantagallo', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'C08', 'direction_headsign': 'Cam. Real', 'direction_name': 'Inbound'}]",,C08,2019-07-06,1,Cam. Real,Inbound
(M) Escuela Militar - Parque Arauco,2019-12-31,3,FFFFFF,TS,C20,ED1C24,,"[{'direction_id': 0, 'route_id': 'C20', 'direction_headsign': 'Parque Arauco - (M) Esc. Militar', 'direction_name': 'Outbound'}]",,C20,2019-07-06,0,Parque Arauco - (M) Esc. Militar,Outbound
Cantagallo - La Laguna,2019-12-31,3,FFFFFF,TS,C13,ED1C24,,"[{'direction_id': 0, 'route_id': 'C13', 'direction_headsign': 'La Laguna', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'C13', 'direction_headsign': 'Cantagallo', 'direction_name': 'Inbound'}]",,C13,2019-07-06,0,La Laguna,Outbound
Cantagallo - La Laguna,2019-12-31,3,FFFFFF,TS,C13,ED1C24,,"[{'direction_id': 0, 'route_id': 'C13', 'direction_headsign': 'La Laguna', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'C13', 'direction_headsign': 'Cantagallo', 'direction_name': 'Inbound'}]",,C13,2019-07-06,1,Cantagallo,Inbound
Ñuñoa - Gabriela,2019-12-31,3,FFFFFF,TS,224,0951BC,,"[{'direction_id': 0, 'route_id': '224', 'direction_headsign': 'Gabriela', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': '224', 'direction_headsign': 'Ñuñoa', 'direction_name': 'Inbound'}]",,224,2019-07-06,0,Gabriela,Outbound
Ñuñoa - Gabriela,2019-12-31,3,FFFFFF,TS,224,0951BC,,"[{'direction_id': 0, 'route_id': '224', 'direction_headsign': 'Gabriela', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': '224', 'direction_headsign': 'Ñuñoa', 'direction_name': 'Inbound'}]",,224,2019-07-06,1,Ñuñoa,Inbound
Gabriela - (M) Irarrazaval,2019-12-31,3,FFFFFF,TS,325,00A77E,,"[{'direction_id': 0, 'route_id': '325', 'direction_headsign': '(M) Irarrazaval', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': '325', 'direction_headsign': 'Gabriela', 'direction_name': 'Inbound'}]",,325,2019-07-06,0,(M) Irarrazaval,Outbound
Gabriela - (M) Irarrazaval,2019-12-31,3,FFFFFF,TS,325,00A77E,,"[{'direction_id': 0, 'route_id': '325', 'direction_headsign': '(M) Irarrazaval', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': '325', 'direction_headsign': 'Gabriela', 'direction_name': 'Inbound'}]",,325,2019-07-06,1,Gabriela,Inbound
Diagonal Las Torres - (M) Francisco Bilbao,2019-12-31,3,000000,TS,D15,F58220,,"[{'direction_id': 0, 'route_id': 'D15', 'direction_headsign': '(M) Bilbao', 'direction_name': 'Outbound'}]",,D15,2019-07-06,0,(M) Bilbao,Outbound
(M) Carlos Valdovinos - Alvaro Casanova,2019-12-31,3,000000,TS,D10,F58220,,"[{'direction_id': 0, 'route_id': 'D10', 'direction_headsign': 'Alvaro Casanova', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'D10', 'direction_headsign': '(M) Carlos Valdovinos', 'direction_name': 'Inbound'}]",,D10,2019-07-06,0,Alvaro Casanova,Outbound
(M) Carlos Valdovinos - Alvaro Casanova,2019-12-31,3,000000,TS,D10,F58220,,"[{'direction_id': 0, 'route_id': 'D10', 'direction_headsign': 'Alvaro Casanova', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'D10', 'direction_headsign': '(M) Carlos Valdovinos', 'direction_name': 'Inbound'}]",,D10,2019-07-06,1,(M) Carlos Valdovinos,Inbound
Plaza Egaña (M) - Consistorial,2019-12-31,3,000000,TS,D01,F58220,,"[{'direction_id': 1, 'route_id': 'D01', 'direction_headsign': '(M) Plaza Egaña', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': 'D01', 'direction_headsign': 'Consistorial', 'direction_name': 'Outbound'}]",,D01,2019-07-06,1,(M) Plaza Egaña,Inbound
Plaza Egaña (M) - Consistorial,2019-12-31,3,000000,TS,D01,F58220,,"[{'direction_id': 1, 'route_id': 'D01', 'direction_headsign': '(M) Plaza Egaña', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': 'D01', 'direction_headsign': 'Consistorial', 'direction_name': 'Outbound'}]",,D01,2019-07-06,0,Consistorial,Outbound
(M) Bellavista De La Florida - (M) Irarrazaval,2019-12-31,3,FFFFFF,TS,D13,00A77E,,"[{'direction_id': 0, 'route_id': 'D13', 'direction_headsign': '(M) Irarrázaval', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'D13', 'direction_headsign': '(M) B. de La Florida', 'direction_name': 'Inbound'}]",,D13,2019-07-06,0,(M) Irarrázaval,Outbound
(M) Bellavista De La Florida - (M) Irarrazaval,2019-12-31,3,FFFFFF,TS,D13,00A77E,,"[{'direction_id': 0, 'route_id': 'D13', 'direction_headsign': '(M) Irarrázaval', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'D13', 'direction_headsign': '(M) B. de La Florida', 'direction_name': 'Inbound'}]",,D13,2019-07-06,1,(M) B. de La Florida,Inbound
(M) Pedrero - (M) Quilin,2019-12-31,3,000000,TS,D14,F58220,,"[{'direction_id': 1, 'route_id': 'D14', 'direction_headsign': '(M) Pedrero', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': 'D14', 'direction_headsign': '(M) Quilín', 'direction_name': 'Outbound'}]",,D14,2019-07-06,1,(M) Pedrero,Inbound
(M) Pedrero - (M) Quilin,2019-12-31,3,000000,TS,D14,F58220,,"[{'direction_id': 1, 'route_id': 'D14', 'direction_headsign': '(M) Pedrero', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': 'D14', 'direction_headsign': '(M) Quilín', 'direction_name': 'Outbound'}]",,D14,2019-07-06,0,(M) Quilín,Outbound
Alto Macul - (M) Quilin,2019-12-31,3,000000,TS,D17,F58220,,"[{'direction_id': 0, 'route_id': 'D17', 'direction_headsign': '(M) Quilín', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'D17', 'direction_headsign': 'Alto Macul', 'direction_name': 'Inbound'}]",,D17,2019-07-06,0,(M) Quilín,Outbound
Alto Macul - (M) Quilin,2019-12-31,3,000000,TS,D17,F58220,,"[{'direction_id': 0, 'route_id': 'D17', 'direction_headsign': '(M) Quilín', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'D17', 'direction_headsign': 'Alto Macul', 'direction_name': 'Inbound'}]",,D17,2019-07-06,1,Alto Macul,Inbound
Las Pircas -  (M) Quilin,2019-12-31,3,000000,TS,D17v,F58220,,"[{'direction_id': 0, 'route_id': 'D17v', 'direction_headsign': '(M) Quilin', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'D17v', 'direction_headsign': 'Las Pircas', 'direction_name': 'Inbound'}]",,D17v,2019-07-08,0,(M) Quilin,Outbound
Las Pircas -  (M) Quilin,2019-12-31,3,000000,TS,D17v,F58220,,"[{'direction_id': 0, 'route_id': 'D17v', 'direction_headsign': '(M) Quilin', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'D17v', 'direction_headsign': 'Las Pircas', 'direction_name': 'Inbound'}]",,D17v,2019-07-08,1,Las Pircas,Inbound
Diagonal Las Torres - Av. Las Torres,2019-12-31,3,000000,TS,D20,F58220,,"[{'direction_id': 0, 'route_id': 'D20', 'direction_headsign': 'Diag. Las Torres - Av. Las Torres', 'direction_name': 'Outbound'}]",,D20,2019-07-08,0,Diag. Las Torres - Av. Las Torres,Outbound
Nueva San Martin - La Florida,2019-12-31,3,000000,TS,106,F58220,,"[{'direction_id': 0, 'route_id': '106', 'direction_headsign': 'La Florida', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': '106', 'direction_headsign': 'Nva. San Martín', 'direction_name': 'Inbound'}]",,106,2019-07-06,0,La Florida,Outbound
